id,gender,articleType,usage
48515,Women,Tops,Casual
23824,Men,Flip Flops,Casual
9632,Men,Shirts,Casual
38662,Men,Sports Shoes,Sports
40778,Men,Flip Flops,Casual
10008,Men,Tshirts,Sports
4911,Women,Tops,Casual
32358,Men,Watches,Casual
10834,Men,Tshirts,Casual
59655,Women,Sarees,Ethnic
38450,Women,Handbags,Casual
53961,Women,Handbags,Casual
39582,Women,Heels,Casual
45804,Women,Heels,Casual
37418,Women,Handbags,Casual
24833,Unisex,Backpacks,Casual
33884,Men,Watches,Casual
59467,Women,Ring,Casual
15748,Men,Trousers,Casual
45038,Men,Watches,Casual
3906,Women,Track Pants,Casual
6448,Men,Casual Shoes,Casual
19185,Men,Shirts,Casual
17823,Men,Casual Shoes,Casual
9400,Men,Sports Shoes,Sports
18057,Women,Wallets,Casual
21925,Women,Kurtas,Ethnic
36992,Women,Handbags,Casual
57199,Women,Tunics,Casual
38034,Men,Watches,Casual
21119,Men,Sweaters,Casual
59003,Men,Deodorant,Casual
56877,Women,Heels,Casual
53539,Women,Briefs,Casual
38808,Men,Tshirts,Casual
9858,Men,Tshirts,Casual
12935,Men,Tshirts,Casual
48343,Women,Necklace and Chains,Casual
30259,Men,Casual Shoes,Casual
9064,Men,Shirts,Formal
6810,Men,Casual Shoes,Casual
18433,Unisex,Backpacks,Casual
12109,Women,Kurtis,Ethnic
42679,Women,Kurtas,Ethnic
47139,Women,Handbags,Casual
28094,Men,Briefs,Casual
17649,Unisex,Flip Flops,Casual
30857,Women,Kurtas,Ethnic
31985,Men,Casual Shoes,Casual
26932,Women,Tops,Casual
18601,Men,Sandals,Sports
48171,Women,Wallets,Casual
9256,Men,Shirts,Formal
51860,Men,Shirts,Casual
8384,Girls,Tshirts,Casual
56279,Women,Bra,Casual
15922,Unisex,Backpacks,Casual
38206,Women,Sunglasses,Casual
24659,Men,Socks,Casual
4549,Men,Sports Shoes,Sports
59231,Men,Watches,Casual
1807,Men,Tshirts,Casual
41008,Girls,Jeans,Casual
11778,Men,Tshirts,Casual
33428,Women,Handbags,Casual
58919,Men,Ties,Casual
41834,Men,Casual Shoes,Casual
56883,Women,Heels,Casual
37088,Women,Handbags,Casual
28252,Men,Deodorant,Casual
50348,Women,Kurtas,Ethnic
13813,Men,Tshirts,Casual
22768,Women,Kurtas,Ethnic
2478,Men,Tshirts,Casual
9090,Men,Casual Shoes,Casual
19515,Men,Sweaters,Casual
7936,Men,Tshirts,Sports
8142,Women,Watches,Casual
27814,Men,Belts,Formal
28060,Men,Briefs,Casual
31971,Men,Sports Shoes,Sports
27028,Women,Capris,Casual
48185,Women,Handbags,Casual
50946,Women,Jeans,Casual
3798,Men,Casual Shoes,Casual
51894,Women,Wallets,Casual
49057,Women,Ring,Casual
55408,Women,Lip Gloss,Casual
19727,Women,Shirts,Casual
46823,Women,Heels,Casual
39320,Boys,Shorts,Casual
14804,Women,Handbags,Casual
10498,Women,Tops,Casual
36368,Men,Ties,Formal
14038,Men,Shirts,Casual
58317,Men,Socks,Sports
44748,Men,Casual Shoes,Casual
55850,Women,Nail Polish,Casual
35189,Unisex,Backpacks,Casual
54982,Women,Lounge Pants,Casual
28404,Men,Sunglasses,Casual
43935,Women,Heels,Casual
8714,Unisex,Sunglasses,Casual
49433,Unisex,Casual Shoes,Casual
19343,Men,Wallets,Formal
18291,Women,Kurtas,Ethnic
13679,Men,Sports Shoes,Sports
34867,Women,Handbags,Casual
43109,Women,Perfume and Body Mist,Casual
38696,Women,Handbags,Casual
5837,Men,Tshirts,Casual
39744,Girls,Tops,Casual
20669,Men,Tshirts,Casual
11912,Men,Sandals,Casual
57509,Men,Casual Shoes,Casual
44922,Men,Shorts,Casual
39576,Women,Heels,Casual
52847,Women,Earrings,Casual
25129,Women,Clutches,Casual
5239,Men,Sports Shoes,Sports
58541,Men,Sunglasses,Casual
33870,Men,Watches,Casual
21589,Women,Swimwear,Sports
25915,Women,Leggings,Casual
46649,Women,Deodorant,Casual
16139,Women,Tops,Casual
28636,Men,Sports Shoes,Casual
2820,Men,Sandals,Formal
34269,Women,Dupatta,Ethnic
19171,Men,Sweatshirts,Casual
12599,Unisex,Tshirts,Casual
8526,Women,Sports Shoes,Sports
16905,Men,Sweatshirts,Casual
49601,Women,Heels,Casual
32163,Women,Socks,Casual
24006,Men,Shirts,Casual
40543,Women,Watches,Casual
38459,Women,Clutches,Casual
15741,Men,Sports Shoes,Sports
52086,Women,Tshirts,Casual
21574,Men,Socks,Casual
4316,Unisex,Tshirts,Casual
45031,Men,Watches,Casual
37411,Women,Handbags,Casual
14693,Men,Trousers,Casual
17016,Women,Flats,Casual
23223,Women,Kurtas,Ethnic
6441,Men,Casual Shoes,Casual
18862,Men,Tshirts,Casual
34294,Women,Dupatta,Ethnic
7593,Men,Sports Shoes,Sports
51603,Women,Trousers,Casual
30634,Men,Shorts,Casual
9409,Unisex,Sunglasses,Casual
27683,Women,Handbags,Casual
42214,Women,Tops,Casual
6673,Men,Sports Shoes,Sports
47554,Women,Heels,Casual
17224,Men,Sunglasses,Casual
51431,Men,Shirts,Formal
46486,Men,Watches,Casual
35174,Unisex,Backpacks,Casual
13684,Men,Casual Shoes,Casual
54143,Women,Heels,Casual
42026,Women,Sports Shoes,Sports
3301,Women,Sports Shoes,Sports
26563,Men,Casual Shoes,Casual
4918,Women,Tops,Casual
56614,Women,Highlighter and Blush,
32351,Women,Watches,Casual
40771,Men,Caps,Casual
33283,Boys,Jeans,Casual
24234,Women,Kurtas,Ethnic
10001,Women,Skirts,Casual
4124,Unisex,Tshirts,Sports
45203,Men,Watches,Casual
15573,Boys,Tshirts,Casual
53366,Unisex,Backpacks,Casual
37623,Boys,Tshirts,Casual
49896,Girls,Watches,Casual
16792,Men,Shirts,Casual
51055,Women,Bra,Casual
6217,Women,Tops,Casual
50187,Women,Handbags,Casual
17640,Unisex,Headband,Sports
48944,Men,Ring,Casual
23475,Men,Scarves,Casual
3765,Men,Tshirts,Casual
26107,Men,Shirts,Formal
54527,Men,Casual Shoes,Casual
43590,Girls,Tshirts,Casual
48178,Women,Handbags,Casual
40315,Unisex,Sports Shoes,Casual
10465,Men,Tshirts,Casual
56270,Women,Bra,Casual
25782,Men,Suspenders,Formal
53702,Women,Handbags,Casual
5492,Men,Tshirts,Casual
37247,Men,Casual Shoes,Casual
4540,Men,Tshirts,Casual
36395,Men,Socks,Casual
59238,Men,Watches,Casual
15117,Men,Trousers,Formal
21322,Men,Sunglasses,Casual
24462,Men,Flip Flops,Casual
37849,Men,Wallets,Casual
57190,Women,Tunics,Casual
40127,Girls,Dresses,Casual
32507,Men,Sandals,Casual
56042,Women,Lipstick,Casual
11785,Women,Tshirts,Casual
44587,Men,Jeans,Casual
37075,Women,Handbags,Casual
53530,Women,Briefs,Casual
15325,Men,Tshirts,Sports
21110,Men,Sweaters,Casual
4772,Women,Tshirts,Sports
22795,Men,Tshirts,Casual
51267,Men,Belts,Casual
8983,Men,Casual Shoes,Casual
23647,Men,Tshirts,Casual
6025,Women,Tshirts,Casual
47302,Women,Clutches,Casual
26335,Women,Watches,Casual
12100,Women,Kurtas,Ethnic
42670,Women,Kurtas,Ethnic
49298,Women,Socks,Casual
31382,Men,Tshirts,Casual
3557,Men,Casual Shoes,Casual
30250,Men,Flip Flops,Casual
2485,Women,Tshirts,Sports
6819,Women,Flip Flops,Casual
54715,Women,Kurta Sets,Ethnic
49862,Unisex,Watches,Casual
22553,Unisex,Deodorant,Casual
16766,Women,Handbags,Casual
31978,Men,Sports Shoes,Sports
46016,Women,Kurtas,Ethnic
7331,Men,Formal Shoes,Formal
34436,Women,Tshirts,Casual
50173,Women,Flats,Casual
23481,Men,Scarves,Casual
28069,Men,Trunk,Casual
8379,Girls,Tshirts,Casual
3791,Men,Tshirts,Casual
31144,Boys,Tshirts,Casual
13214,Men,Sports Shoes,Sports
27021,Women,Jeans,Casual
30096,Men,Watches,Casual
28855,Men,Tshirts,Casual
43564,Women,Socks,Casual
57356,Women,Bra,Casual
10491,Women,Tshirts,Casual
11543,Women,Kurtas,Ethnic
56284,Women,Bra,Casual
25776,Men,Suspenders,Formal
39329,Girls,Shorts,Casual
41233,Men,Sports Shoes,Sports
20204,Men,Sweatshirts,Casual
14031,Women,Tshirts,Casual
44741,Men,Casual Shoes,Casual
5466,Unisex,Sports Shoes,Sports
36361,Men,Ties,Formal
45693,Women,Perfume and Body Mist,Casual
24496,Women,Kurtas,Ethnic
57164,Women,Tshirts,Casual
58910,Men,Ties,Casual
33421,Women,Wallets,Casual
41001,Girls,Shorts,Casual
11771,Men,Tshirts,Casual
25544,Women,Tshirts,Casual
44573,Men,Sandals,Casual
37081,Women,Handbags,Casual
57958,Women,Sarees,Ethnic
5654,Men,Sports Shoes,Sports
20036,Women,Stockings,Casual
39927,Unisex,Tablet Sleeve,Casual
52416,Women,Night suits,Casual
4786,Men,Shorts,Sports
7103,Unisex,Backpacks,Casual
22761,Women,Kurtas,Ethnic
8977,Women,Casual Shoes,Casual
16554,Men,Tshirts,Casual
50341,Women,Kurtas,Ethnic
34604,Men,Briefs,Casual
55633,Women,Heels,Casual
42684,Women,Kurtas,Ethnic
9099,Men,Shorts,Sports
43756,Women,Bangle,Ethnic
13026,Women,Heels,Casual
27213,Men,Shirts,Casual
32197,Men,Kurtas,Ethnic
11315,Women,Jeans,Casual
25120,Women,Clutches,Casual
57500,Men,Sandals,Casual
33045,Women,Kurtas,Ethnic
52072,Men,Tshirts,Casual
21580,Boys,Tshirts,Casual
36537,Women,Wallets,Casual
44117,Men,Perfume and Body Mist,Casual
5230,Men,Tshirts,Casual
20452,Women,Handbags,Casual
14667,Men,Shirts,Casual
33879,Men,Watches,Casual
58548,Women,Ties and Cufflinks,Casual
50725,Men,Formal Shoes,Formal
34260,Boys,Tshirts,Casual
18896,Women,Dresses,Casual
19944,Unisex,Backpacks,Casual
7567,Men,Tshirts,Sports
22305,Women,Heels,Casual
16130,Women,Tops,Casual
2015,Men,Tshirts,Casual
43332,Women,Tunics,Casual
54385,Women,Handbags,Casual
13442,Women,Tops,Casual
27677,Women,Handbags,Casual
12590,Unisex,Tshirts,Casual
55257,Women,Kajal and Eyeliner,Casual
49608,Women,Casual Shoes,Casual
31712,Women,Earrings,Ethnic
34052,Boys,Capris,Casual
6687,Women,Tshirts,Casual
22137,Men,Formal Shoes,Formal
46472,Men,Watches,Casual
55859,Women,Nail Polish,Casual
35180,Unisex,Backpacks,Casual
7755,Men,Tshirts,Casual
13670,Unisex,Footballs,Casual
18298,Women,Kurtas,Ethnic
27445,Women,Tshirts,Casual
2227,Men,Sandals,Sports
43100,Men,Deodorant,Casual
26597,Men,Sports Shoes,Sports
55065,Women,Lipstick,Casual
25312,Men,Watches,Casual
40785,Men,Flip Flops,Casual
33277,Boys,Jeans,Casual
57732,Women,Lip Care,
36705,Men,Perfume and Body Mist,Casual
15587,Men,Shirts,Casual
53392,Women,Kurtis,Ethnic
5002,Women,Shorts,Casual
12903,Men,Casual Shoes,Casual
51258,Men,Belts,Formal
28290,Men,Sunglasses,Casual
8180,Men,Shirts,Casual
3568,Women,Tshirts,Casual
48375,Men,Shirts,Casual
9052,Men,Sports Shoes,Sports
6826,Men,Sandals,Casual
18405,Men,Casual Shoes,Casual
37876,Men,Wallets,Casual
40118,Men,Tshirts,Casual
21913,Women,Kurtas,Ethnic
32538,Men,Perfume and Body Mist,Casual
57993,Women,Dresses,Casual
40924,Boys,Jeans,Casual
59035,Women,Heels,Casual
38230,Women,Sunglasses,Casual
11588,Women,Kurtis,Ethnic
15914,Men,Shirts,Formal
1831,Men,Sports Shoes,Sports
37278,Women,Tshirts,Casual
45658,Men,Briefs,Casual
15128,Men,Trousers,Formal
22598,Women,Tshirts,Sports
29170,Women,Tshirts,Casual
26904,Women,Tops,Casual
6228,Women,Tshirts,Casual
30861,Women,Kurtas,Ethnic
49095,Women,Compact,Casual
26138,Men,Trousers,Formal
18637,Men,Tshirts,Sports
54518,Men,Sports Shoes,Sports
48147,Women,Wallets,Casual
50984,Women,Briefs,Casual
9260,Men,Shirts,Formal
2688,Women,Tshirts,Casual
4927,Women,Tops,Casual
39786,Men,Shirts,Formal
38654,Men,Sports Shoes,Sports
59663,Women,Sarees,Ethnic
10802,Men,Shirts,Casual
34099,Boys,Tshirts,Casual
54940,Women,Tshirts,Casual
42825,Women,Briefs,Casual
29514,Women,Watches,Casual
55892,Women,Nail Polish,Casual
23812,Men,Flip Flops,Casual
48523,Women,Jumpsuit,Casual
9604,Men,Shirts,Formal
42019,Men,Casual Shoes,Casual
12769,Women,Tops,Ethnic
17029,Men,Flip Flops,Casual
3930,Women,Tshirts,Casual
29726,Women,Handbags,Casual
17815,Men,Sandals,Casual
9436,Unisex,Caps,Casual
13489,Men,Tshirts,Casual
52885,Women,Sarees,Ethnic
45832,Women,Kurtas,Ethnic
56419,Women,Bra,Casual
24039,Men,Tshirts,Casual
38466,Women,Mobile Pouch,Casual
59451,Men,Shirts,Casual
4329,Unisex,Tshirts,Casual
24805,Men,Sports Shoes,Sports
20499,Women,Handbags,Casual
11118,Men,Shirts,Formal
41668,Women,Heels,Casual
33248,Men,Shirts,Formal
5801,Men,Tshirts,Casual
11924,Men,Formal Shoes,Formal
59697,Women,Camisoles,Casual
58745,Men,Socks,Casual
28432,Women,Watches,Casual
50528,Men,Briefs,Casual
55866,Women,Nail Polish,Casual
34851,Men,Casual Shoes,Casual
54188,Men,Briefs,Casual
2218,Men,Sandals,Casual
8722,Men,Shirts,Casual
22934,Women,Watches,Casual
35983,Women,Tshirts,Casual
28600,Men,Sports Shoes,Sports
7558,Men,Tshirts,Sports
27648,Men,Tshirts,Casual
55268,Women,Kajal and Eyeliner,Casual
19147,Men,Tshirts,Casual
16933,Men,Tshirts,Casual
49637,Women,Tops,Casual
52871,Women,Deodorant,Casual
39540,Women,Bra,Casual
44914,Men,Track Pants,Casual
38492,Boys,Tshirts,Casual
40588,Women,Kurtas,Ethnic
25923,Women,Tshirts,Casual
36508,Women,Handbags,Casual
44128,Men,Perfume and Body Mist,Casual
14658,Men,Trousers,Casual
33846,Men,Casual Shoes,Casual
58577,Men,Tshirts,Casual
8948,Men,Trousers,Formal
28264,Men,Deodorant,Casual
19523,Men,Sweaters,Casual
43769,Women,Earrings,Casual
13019,Women,Heels,Casual
37882,Unisex,Socks,Casual
39124,Women,Leggings,Casual
56089,Women,Lip Gloss,Casual
57967,Women,Sarees,Ethnic
20009,Men,Tshirts,Casual
52429,Women,Nightdress,Casual
14832,Men,Belts,Casual
57369,Women,Briefs,Casual
25749,Men,Belts,Casual
39316,Boys,Tshirts,Casual
58321,Men,Socks,Sports
5459,Men,Sports Shoes,Sports
16759,Women,Handbags,Casual
31947,Men,Sports Shoes,Sports
29184,Men,Shirts,Casual
46029,Women,Pendant,Casual
27822,Men,Belts,Casual
34409,Men,Tshirts,Casual
28056,Men,Briefs,Casual
30895,Women,Patiala,Ethnic
8346,Men,Sports Shoes,Sports
49061,Men,Casual Shoes,Casual
19711,Men,Shirts,Casual
46815,Girls,Tops,Casual
50970,Women,Bra,Casual
50510,Men,Briefs,Casual
34055,Boys,Capris,Casual
6680,Men,Sports Shoes,Sports
35187,Unisex,Backpacks,Casual
7752,Men,Tshirts,Casual
46475,Men,Watches,Casual
22130,Men,Formal Shoes,Formal
43107,Women,Perfume and Body Mist,Casual
2220,Men,Sandals,Sports
27442,Women,Tshirts,Casual
13677,Men,Sports Shoes,Sports
55062,Women,Lipstick,
26590,Men,Flip Flops,Casual
25315,Men,Watches,Casual
57735,Women,Lip Care,
5839,Men,Tshirts,Sports
33270,Girls,Skirts,Casual
40782,Men,Flip Flops,Casual
36702,Men,Perfume and Body Mist,Casual
5005,Women,Skirts,Casual
14452,Women,Heels,Casual
53395,Women,Kurtas,Ethnic
20667,Men,Tshirts,Casual
25127,Women,Clutches,Casual
11312,Men,Trousers,Casual
39578,Women,Heels,Casual
32190,Women,Sports Shoes,Sports
1697,Unisex,Backpacks,Sports
33042,Women,Kurtas,Ethnic
57507,Men,Sandals,Casual
21587,Men,Jeans,Casual
52075,Men,Tshirts,Casual
14660,Men,Shirts,Casual
20455,Women,Wallets,Casual
18891,Women,Shirts,Formal
34267,Women,Dupatta,Ethnic
28638,Men,Sports Shoes,Sports
50722,Girls,Dresses,Casual
16137,Women,Tops,Casual
19943,Unisex,Backpacks,Casual
7560,Women,Track Pants,Sports
46647,Women,Deodorant,Casual
27670,Women,Handbags,Casual
54382,Women,Handbags,Casual
13445,Women,Tops,Casual
43335,Men,Sports Shoes,Sports
2012,Men,Tshirts,Sports
8528,Men,Sports Shoes,Sports
31715,Women,Earrings,Ethnic
12597,Unisex,Tshirts,Casual
55250,Women,Highlighter and Blush,Casual
33426,Women,Handbags,Casual
58917,Men,Ties,Casual
57163,Women,Tshirts,Casual
25543,Women,Tops,Casual
11776,Men,Tshirts,Casual
41006,Girls,Shorts,Casual
20031,Men,Shirts,Casual
37086,Women,Mobile Pouch,Casual
4781,Women,Tshirts,Sports
52411,Women,Nightdress,Casual
39920,Unisex,Laptop Bag,Casual
8970,Men,Sports Shoes,Sports
51294,Boys,Sunglasses,Casual
16553,Men,Tshirts,Casual
22766,Women,Kurtas,Ethnic
7104,Unisex,Backpacks,Casual
34603,Men,Briefs,Casual
17481,Men,Formal Shoes,Formal
50346,Women,Kurtas,Ethnic
31371,Men,Tshirts,Casual
42683,Women,Kurtas,Ethnic
55634,Women,Heels,Casual
7938,Men,Tshirts,Sports
27214,Men,Shorts,Casual
43751,Women,Bangle,Casual
46011,Women,Sarees,Ethnic
16761,Women,Handbags,Casual
22554,Unisex,Deodorant,Casual
49865,Unisex,Watches,Casual
23486,Men,Scarves,Casual
50174,Women,Flats,Casual
3796,Men,Tshirts,Casual
31143,Boys,Tshirts,Casual
49059,Men,Casual Shoes,Casual
43563,Women,Socks,Casual
28852,Men,Tshirts,Casual
2644,Women,Handbags,Casual
50948,Women,Jeans,Casual
30091,Women,Watches,Casual
27026,Women,Shorts,Casual
13213,Women,Sports Shoes,Sports
57351,Women,Bra,Casual
10496,Women,Tshirts,Casual
41234,Boys,Shorts,Casual
25771,Men,Suspenders,Formal
11544,Women,Kurtas,Ethnic
56283,Women,Bra,Casual
5461,Men,Sports Shoes,Sports
44746,Men,Casual Shoes,Casual
14036,Men,Shirts,Casual
58319,Men,Socks,Sports
20203,Men,Sweatshirts,Casual
52623,Women,Handbags,Casual
36366,Men,Ties,Formal
40120,Women,Tshirts,Casual
10650,Men,Shirts,Casual
57197,Women,Tunics,Casual
56045,Women,Lipstick,Casual
53537,Women,Briefs,Casual
38806,Men,Tshirts,Casual
44580,Men,Jeans,Casual
4775,Women,Track Pants,Sports
56879,Women,Heels,Casual
21117,Men,Shirts,Casual
15322,Men,Jackets,Casual
51260,Men,Belts,Formal
8984,Men,Casual Shoes,Casual
22792,Men,Tshirts,Casual
35725,Men,Sports Shoes,Sports
47305,Women,Handbags,Casual
6022,Men,Tshirts,Casual
9856,Men,Tshirts,Casual
31385,Men,Tshirts,Casual
3550,Men,Casual Shoes,Casual
42677,Women,Kurtas,Ethnic
12107,Women,Kurtis,Ethnic
26332,Women,Watches,Casual
54712,Women,Kurta Sets,Ethnic
30257,Men,Casual Shoes,Casual
2482,Women,Tops,Casual
51052,Women,Briefs,Casual
49891,Unisex,Watches,Casual
23472,Men,Scarves,Casual
48943,Men,Pendant,Casual
50180,Women,Handbags,Casual
17647,Men,Flip Flops,Casual
30859,Women,Kurtas,Ethnic
47137,Women,Handbags,Casual
3762,Men,Tshirts,Casual
30065,Men,Watches,Casual
9258,Men,Shirts,Formal
54520,Men,Casual Shoes,Casual
10462,Men,Tshirts,Casual
24657,Men,Socks,Casual
38208,Women,Sunglasses,Casual
40312,Unisex,Sandals,Casual
25785,Men,Suspenders,Formal
56277,Women,Bra,Casual
5495,Men,Tshirts,Casual
37240,Men,Casual Shoes,Casual
1809,Women,Tshirts,Sports
21325,Men,Sunglasses,Casual
15110,Men,Trousers,Formal
45660,Men,Innerwear Vests,Casual
4547,Men,Sports Shoes,Sports
36392,Men,Socks,Casual
17223,Women,Sunglasses,Casual
47553,Women,Heels,Casual
6674,Women,Sports Shoes,Sports
54978,Women,Lounge Pants,Casual
35173,Unisex,Duffel Bag,Casual
46481,Women,Watches,Casual
51436,Women,Tops,Casual
13683,Men,Sports Shoes,Sports
54144,Women,Heels,Casual
12751,Men,Jeans,Casual
3306,Men,Sports Shoes,Sports
42021,Women,Casual Shoes,Casual
32356,Men,Watches,Casual
56613,Women,Highlighter and Blush,
10006,Men,Tshirts,Sports
24233,Women,Kurtas,Ethnic
33284,Men,Tshirts,Casual
40776,Men,Flip Flops,Casual
21741,Unisex,Casual Shoes,Casual
15574,Boys,Tshirts,Casual
45204,Women,Watches,Casual
4123,Unisex,Casual Shoes,Casual
37624,Boys,Tshirts,Casual
53361,Women,Backpacks,Casual
56421,Women,Bra,Casual
32164,Women,Socks,Casual
40544,Women,Watches,Casual
45036,Men,Watches,Casual
4311,Unisex,Tshirts,Casual
21573,Men,Socks,Casual
59469,Women,Ring,Casual
15746,Men,Sports Shoes,Sports
32958,Men,Tshirts,Casual
52081,Men,Tshirts,Casual
14694,Men,Trousers,Casual
37416,Women,Handbags,Casual
47761,Women,Handbags,Casual
6446,Men,Casual Shoes,Casual
34293,Women,Dupatta,Ethnic
18865,Men,Sweatshirts,Casual
23224,Women,Kurtas,Ethnic
17011,Women,Flats,Casual
51604,Women,Jeans,Casual
3908,Women,Track Pants,Casual
7594,Women,Sports Shoes,Sports
35341,Women,Heels,Casual
18059,Women,Wallets,Casual
30633,Men,Tshirts,Casual
3134,Women,Heels,Casual
42213,Women,Tops,Casual
39311,Men,Flip Flops,Casual
44779,Men,Casual Shoes,Casual
14009,Men,Tshirts,Casual
58326,Women,Flip Flops,Casual
36359,Men,Ties,Formal
7309,Women,Tops,Casual
30892,Women,Patiala,Ethnic
28051,Men,Briefs,Casual
48988,Women,Ring,Casual
55439,Women,Lipstick,Casual
19716,Men,Shirts,Casual
49066,Women,Handbags,Casual
8341,Boys,Tshirts,Casual
50977,Women,Bra,Casual
27019,Women,Jeans,Casual
22759,Women,Kurtas,Ethnic
50379,Women,Salwar and Dupatta,Ethnic
28263,Men,Deodorant,Casual
19524,Men,Sweaters,Casual
7907,Men,Tshirts,Casual
48386,Men,Jeans,Casual
33419,Women,Handbags,Casual
58928,Women,Handbags,Casual
37885,Unisex,Socks,Casual
36957,Men,Sports Shoes,Sports
39123,Women,Leggings,Casual
57960,Women,Sarees,Ethnic
45499,Women,Capris,Casual
34258,Men,Tracksuits,Sports
28607,Men,Sports Shoes,Sports
16108,Men,Sunglasses,Casual
18092,Men,Briefs,Casual
49630,Women,Dresses,Casual
8517,Unisex,Backpacks,Sports
19140,Men,Sandals,Casual
25118,Women,Clutches,Casual
39547,Men,Flip Flops,Casual
52876,Women,Sarees,Ethnic
44913,Men,Track Pants,Casual
25924,Women,Tshirts,Casual
58570,Men,Tshirts,Casual
33841,Men,Casual Shoes,Casual
5208,Men,Tshirts,Casual
39775,Men,Shirts,Casual
5806,Women,Tshirts,Casual
59690,Women,Bra,Casual
11923,Men,Formal Shoes,Formal
58742,Men,Tshirts,Casual
28435,Women,Watches,Casual
43904,Men,Shirts,Casual
47598,Women,Heels,Casual
55861,Women,Nail Polish,Casual
13648,Men,Sports Shoes,Sports
34856,Men,Casual Shoes,Casual
35984,Women,Tops,Casual
19372,Men,Formal Shoes,Formal
22933,Women,Watches,Casual
8725,Men,Shirts,Casual
6479,Men,Tshirts,Casual
29721,Men,Shirts,Formal
3937,Women,Tshirts,Casual
19988,Women,Tops,Casual
17812,Men,Tshirts,Casual
9431,Men,Sports Shoes,Sports
48716,Women,Earrings,Casual
45835,Women,Kurtas,Ethnic
52882,Women,Sarees,Ethnic
38461,Women,Wallets,Casual
45009,Men,Watches,Casual
59456,Women,Ring,Casual
15779,Men,Briefs,Casual
32967,Men,Tshirts,Casual
37429,Women,Handbags,Casual
39781,Men,Shirts,Formal
32369,Men,Watches,Casual
4920,Women,Tops,Casual
10039,Men,Sports Shoes,Sports
40749,Women,Flip Flops,Casual
38653,Men,Casual Shoes,Casual
59664,Women,Sarees,Ethnic
10805,Men,Shirts,Casual
14499,Men,Casual Shoes,Casual
23029,Men,Shirts,Formal
54947,Men,Tshirts,Casual
7799,Men,Casual Shoes,Casual
55895,Women,Nail Polish,Casual
29513,Women,Watches,Casual
42822,Women,Briefs,Casual
51409,Men,Shirts,Casual
9603,Men,Shirts,Casual
48524,Women,Dresses,Casual
23815,Men,Casual Shoes,Casual
18254,Women,Kurtas,Ethnic
27489,Women,Briefs,Casual
19386,Men,Mufflers,Casual
35970,Men,Tshirts,Casual
3339,Men,Tshirts,Casual
24668,Unisex,Casual Shoes,Casual
38237,Unisex,Sunglasses,Casual
15913,Men,Shirts,Formal
56248,Men,Night suits,Casual
1836,Men,Sports Shoes,Sports
4578,Men,Sports Shoes,Sports
26903,Women,Tops,Casual
29177,Boys,Shorts,Casual
17678,Women,Heels,Casual
30866,Women,Kurtas,Ethnic
47108,Boys,Sandals,Casual
49092,Women,Lip Liner,Casual
31188,Men,Wallets,Casual
50983,Women,Nightdress,Casual
9267,Men,Shirts,Casual
28899,Women,Briefs,Casual
48140,Women,Wallets,Casual
18630,Men,Tshirts,Casual
29345,Men,Tshirts,Casual
12904,Men,Sports Shoes,Sports
9869,Men,Tshirts,Casual
28297,Men,Sunglasses,Casual
42648,Women,Kurtas,Ethnic
8187,Men,Shirts,Casual
12138,Women,Kurtas,Ethnic
6821,Men,Sandals,Casual
18402,Men,Casual Shoes,Casual
9055,Men,Sports Shoes,Sports
48372,Men,Shirts,Casual
38005,Men,Watches,Casual
37871,Men,Wallets,Casual
25588,Women,Kurta Sets,Ethnic
21914,Women,Kurta Sets,Ethnic
40923,Boys,Jeans,Casual
53508,Women,Bra,Casual
38839,Women,Dresses,Casual
5698,Men,Casual Shoes,Casual
57994,Women,Dresses,Casual
56846,Men,Jeans,Casual
59032,Women,Heels,Casual
21128,Women,Tops,Casual
1944,Men,Tshirts,Casual
53648,Women,Handbags,Casual
59372,Women,Kurtas,Ethnic
21268,Unisex,Backpacks,Casual
38345,Boys,Tshirts,Casual
39297,Men,Sandals,Casual
15861,Unisex,Flip Flops,Casual
51923,Women,Handbags,Casual
19690,Men,Shirts,Casual
12278,Men,Shirts,Formal
18742,Women,Tops,Casual
48032,Men,Watches,Casual
26871,Women,Tops,Casual
34588,Women,Dresses,Casual
30914,Women,Kurtis,Ethnic
7881,Men,Formal Shoes,Formal
9127,Women,Sports Shoes,Sports
48200,Men,Sunglasses,Casual
18570,Men,Tshirts,Casual
13198,Men,Sports Shoes,Sports
6953,Women,Tops,Casual
12876,Men,Formal Shoes,Formal
35668,Men,Flip Flops,Casual
29237,Women,Flats,Casual
17538,Men,Shirts,Formal
47248,Men,Casual Shoes,Casual
20188,Men,Shirts,Casual
39899,Men,Sports Sandals,Casual
41983,Boys,Tshirts,Casual
56934,Women,Heels,Casual
4638,Women,Sports Shoes,Sports
24528,Men,Shirts,Casual
37903,Men,Perfume and Body Mist,Casual
38177,Men,Sunglasses,Casual
56108,Women,Lip Gloss,Casual
9543,Men,Tshirts,Sports
17960,Men,Sandals,Casual
48664,Women,Earrings,Casual
3079,Men,Tshirts,Casual
8491,Women,Tops,Casual
28781,Women,Briefs,Casual
29653,Men,Shirts,Formal
3845,Men,Tshirts,Casual
59524,Women,Earrings,Casual
32815,Women,Flip Flops,Casual
32029,Men,Socks,Sports
45947,Women,Tops,Casual
44895,Men,Tshirts,Casual
10379,Women,Tshirts,Casual
40409,Women,Tops,Casual
53822,Women,Tunics,Casual
