id,articleType,usage
27554,shirt,Formal
16213,tshirt,Casual
6796,tshirt,Casual
6937,tshirt,Casual
3479,tshirt,Casual
12812,trouser,Casual
32429,trouser,Casual
26815,shirt,Formal
53248,trouser,Formal
1578,tshirt,Casual
39697,shirt,Casual
4836,tshirt,Casual
12678,trouser,Casual
42108,tshirt,Casual
48432,tshirt,Casual
29405,trouser,Formal
4238,tshirt,Casual
38577,trouser,Casual
11009,tshirt,Casual
28523,tshirt,Casual
8401,tshirt,Casual
7449,tshirt,Casual
14749,shirt,Formal
38583,tshirt,Casual
13108,trouser,Casual
31258,tshirt,Casual
7811,tshirt,Casual
13934,shirt,Casual
8859,shirt,Casual
39809,trouser,Formal
42598,shirt,Casual
28147,tshirt,Casual
16648,tshirt,Casual
26481,tshirt,Casual
27553,shirt,Casual
2331,tshirt,Casual
16214,trouser,Casual
7643,tshirt,Casual
6791,tshirt,Casual
38789,tshirt,Casual
14771,shirt,Formal
31604,tshirt,Casual
2103,shirt,Casual
7471,tshirt,Casual
19852,shirt,Casual
16026,shirt,Casual
34376,tshirt,Casual
18980,tshirt,Casual
5742,tshirt,Casual
14315,tshirt,Casual
7829,tshirt,Casual
31260,tshirt,Casual
7015,tshirt,Casual
51385,trouser,Casual
8861,shirt,Casual
13302,trouser,Casual
2755,tshirt,Casual
49974,tshirt,Casual
14127,trouser,Casual
20312,tshirt,Casual
11455,shirt,Casual
32411,tshirt,Casual
11693,shirt,Casual
24574,tshirt,Casual
30346,tshirt,Casual
12016,shirt,Formal
31294,tshirt,Casual
17564,shirt,Formal
8895,shirt,Casual
43486,shirt,Casual
12224,trouser,Formal
49980,tshirt,Casual
4456,tshirt,Casual
21234,tshirt,Casual
15001,tshirt,Casual
32623,tshirt,Casual
10573,tshirt,Casual
3217,tshirt,Casual
12640,tshirt,Casual
26475,tshirt,Casual
13792,tshirt,Casual
6765,tshirt,Casual
37735,shirt,Casual
4032,tshirt,Casual
1540,tshirt,Casual
56702,shirt,Formal
14785,shirt,Formal
41587,shirt,Casual
18974,shirt,Casual
34382,tshirt,Casual
36248,tshirt,Casual
14118,trouser,Casual
46903,trouser,Casual
28140,trouser,Casual
8406,trouser,Casual
16019,trouser,Casual
34349,tshirt,Casual
33950,tshirt,Casual
38584,tshirt,Casual
13759,shirt,Formal
28524,tshirt,Casual
9520,shirt,Formal
6568,tshirt,Casual
4831,trouser,Casual
27598,trouser,Casual
9712,shirt,Casual
48435,tshirt,Casual
29402,trouser,Formal
7688,trouser,Casual
26812,shirt,Formal
6930,tshirt,Casual
12029,shirt,Formal
16489,tshirt,Casual
38794,tshirt,Casual
22800,shirt,Casual
28506,trouser,Casual
16209,tshirt,Casual
16807,shirt,Casual
31619,shirt,Formal
2922,tshirt,Casual
8040,tshirt,Casual
7834,tshirt,Casual
51398,trouser,Casual
29282,shirt,Casual
7008,tshirt,Casual
8272,tshirt,Casual
2748,tshirt,Casual
49969,tshirt,Casual
31289,tshirt,Casual
9166,trouser,Casual
8888,shirt,Formal
17579,trouser,Casual
1905,tshirt,Casual
15820,tshirt,Casual
12239,shirt,Formal
48073,tshirt,Casual
29044,tshirt,Casual
37728,shirt,Casual
4813,tshirt,Casual
48417,tshirt,Casual
9730,shirt,Casual
18367,tshirt,Casual
26468,tshirt,Casual
6778,tshirt,Casual
9502,shirt,Formal
17921,tshirt,Casual
18969,tshirt,Casual
29612,shirt,Casual
10338,tshirt,Casual
13320,shirt,Casual
22467,shirt,Casual
49956,trouser,Casual
20330,tshirt,Casual
14105,tshirt,Casual
14939,trouser,Casual
10797,shirt,Casual
31242,tshirt,Casual
19428,shirt,Casual
13112,trouser,Casual
16460,shirt,Casual
8843,trouser,Casual
9991,tshirt,Casual
15681,trouser,Casual
14753,shirt,Formal
38599,tshirt,Casual
13576,tshirt,Casual
6581,tshirt,Casual
34354,tshirt,Casual
16004,tshirt,Casual
7453,tshirt,Casual
43034,shirt,Casual
13744,shirt,Formal
28539,tshirt,Casual
4222,tshirt,Casual
15675,trouser,Casual
24132,tshirt,Casual
13582,tshirt,Casual
6575,tshirt,Casual
48428,tshirt,Casual
12662,shirt,Casual
42112,tshirt,Casual
34192,tshirt,Casual
37717,tshirt,Casual
53252,trouser,Casual
1562,tshirt,Casual
12206,tshirt,Casual
2783,tshirt,Casual
15023,tshirt,Casual
57296,shirt,Casual
37141,shirt,Casual
15211,tshirt,Casual
21024,shirt,Formal
10763,tshirt,Casual
32433,tshirt,Casual
12034,shirt,Formal
16494,tshirt,Casual
17546,shirt,Formal
12468,tshirt,Casual
34398,tshirt,Casual
4814,tshirt,Casual
24338,tshirt,Casual
48410,tshirt,Casual
1902,tshirt,Casual
15827,tshirt,Casual
32639,tshirt,Casual
8281,tshirt,Casual
48074,tshirt,Casual
26837,trouser,Casual
26239,tshirt,Casual
9161,trouser,Casual
11689,shirt,Casual
31048,shirt,Casual
8275,tshirt,Casual
13318,shirt,Casual
48080,tshirt,Casual
19410,tshirt,Casual
8047,tshirt,Casual
9195,trouser,Casual
16458,shirt,Casual
16800,trouser,Casual
19848,shirt,Casual
22209,tshirt,Casual
38793,tshirt,Casual
22807,tshirt,Casual
8611,tshirt,Casual
28501,trouser,Casual
37146,shirt,Casual
5793,tshirt,Casual
21023,shirt,Casual
10764,tshirt,Casual
32434,tshirt,Casual
12033,shirt,Formal
16493,tshirt,Casual
9962,tshirt,Casual
17541,shirt,Formal
6116,tshirt,Casual
29840,shirt,Casual
28992,tshirt,Casual
2784,tshirt,Casual
26808,trouser,Formal
57291,shirt,Casual
15818,tshirt,Casual
27582,tshirt,Casual
9708,shirt,Casual
42115,trouser,Casual
12665,shirt,Casual
34195,tshirt,Casual
37710,tshirt,Casual
15672,trouser,Casual
4225,tshirt,Casual
1757,tshirt,Casual
6572,tshirt,Casual
13743,shirt,Casual
43033,shirt,Formal
2314,tshirt,Casual
31413,tshirt,Casual
7666,tshirt,Casual
1591,trouser,Casual
15686,trouser,Casual
14754,shirt,Formal
2126,shirt,Casual
13571,tshirt,Casual
6586,tshirt,Casual
34353,tshirt,Casual
7454,tshirt,Casual
16003,tshirt,Casual
10790,shirt,Casual
31245,tshirt,Casual
7030,tshirt,Casual
16467,shirt,Casual
8844,trouser,Casual
13929,shirt,Casual
42585,tshirt,Casual
13327,shirt,Casual
49951,trouser,Casual
29849,trouser,Casual
12208,tshirt,Casual
26801,shirt,Formal
59302,shirt,Casual
18500,tshirt,Casual
17548,shirt,Formal
29247,tshirt,Casual
38563,trouser,Casual
3009,shirt,Casual
9533,tshirt,Casual
29623,shirt,Formal
18958,tshirt,Casual
48426,tshirt,Casual
37719,tshirt,Casual
33943,tshirt,Casual
38597,tshirt,Casual
13578,tshirt,Casual
28537,tshirt,Casual
2779,tshirt,Casual
46910,trouser,Casual
28153,tshirt,Casual
49958,trouser,Casual
14937,trouser,Casual
10799,shirt,Casual
19426,shirt,Casual
37726,shirt,Casual
15476,tshirt,Casual
3204,tshirt,Casual
42123,tshirt,Casual
12653,tshirt,Casual
26466,tshirt,Casual
13781,trouser,Formal
18369,tshirt,Casual
48419,tshirt,Casual
6776,tshirt,Casual
34391,tshirt,Casual
15644,trouser,Casual
41594,shirt,Casual
9168,trouser,Casual
30355,tshirt,Casual
12005,shirt,Formal
31287,trouser,Casual
9954,tshirt,Casual
17577,trouser,Casual
29278,shirt,Casual
11680,shirt,Casual
10752,tshirt,Casual
40022,tshirt,Casual
21227,tshirt,Casual
32630,tshirt,Casual
24755,trouser,Casual
43495,tshirt,Casual
8288,tshirt,Casual
12237,shirt,Formal
49993,trouser,Casual
19419,trouser,Casual
31273,tshirt,Casual
7006,tshirt,Casual
51396,trouser,Casual
8872,shirt,Casual
11674,shirt,Casual
13311,shirt,Casual
44220,tshirt,Casual
40680,tshirt,Casual
31425,trouser,Casual
26492,tshirt,Casual
7650,tshirt,Casual
6782,shirt,Casual
28508,tshirt,Casual
54280,shirt,Formal
7462,tshirt,Casual
19841,shirt,Casual
46745,trouser,Casual
16035,shirt,Casual
22200,tshirt,Casual
18993,tshirt,Casual
34365,tshirt,Casual
14762,shirt,Formal
36852,shirt,Casual
16469,shirt,Casual
13329,shirt,Casual
14930,tshirt,Casual
33944,tshirt,Casual
15688,trouser,Casual
41558,tshirt,Casual
8412,tshirt,Casual
18197,trouser,Casual
2128,shirt,Casual
48421,tshirt,Casual
24309,trouser,Casual
4825,trouser,Casual
1759,tshirt,Casual
9534,tshirt,Casual
37148,tshirt,Casual
6924,tshirt,Casual
6118,tshirt,Casual
12801,tshirt,Casual
26806,trouser,Formal
59305,shirt,Casual
12492,shirt,Formal
2117,trouser,Casual
22207,shirt,Casual
16032,shirt,Casual
7465,tshirt,Casual
19846,shirt,Casual
34362,tshirt,Casual
18994,tshirt,Casual
14765,shirt,Formal
44829,tshirt,Casual
5100,tshirt,Casual
26495,tshirt,Casual
31422,trouser,Casual
2325,tshirt,Casual
16200,tshirt,Casual
14133,tshirt,Casual
13316,shirt,Casual
31046,shirt,Casual
31274,tshirt,Casual
16456,shirt,Casual
51391,trouser,Casual
14301,tshirt,Casual
11673,shirt,Casual
43492,tshirt,Casual
12230,shirt,Formal
30352,tshirt,Casual
31280,tshirt,Casual
26237,tshirt,Casual
9953,tshirt,Casual
17570,shirt,Formal
8881,trouser,Casual
53432,tshirt,Casual
40025,trouser,Casual
17928,trouser,Casual
6543,tshirt,Casual
15643,trouser,Casual
1766,tshirt,Casual
41593,shirt,Casual
37721,tshirt,Casual
53264,shirt,Casual
24336,tshirt,Casual
12654,tshirt,Casual
3203,tshirt,Casual
13786,tshirt,Casual
6771,shirt,Casual
31476,trouser,Casual
43056,tshirt,Casual
11071,shirt,Casual
41701,trouser,Casual
37781,shirt,Casual
4086,tshirt,Casual
14731,shirt,Formal
16066,trouser,Casual
34336,tshirt,Casual
31644,shirt,Formal
2143,tshirt,Casual
30796,shirt,Formal
40085,trouser,Casual
20160,shirt,Casual
8821,shirt,Casual
16402,shirt,Casual
26297,tshirt,Casual
22405,shirt,Casual
16630,tshirt,Casual
12290,trouser,Formal
33583,tshirt,Casual
46386,tshirt,Casual
30306,tshirt,Casual
26263,tshirt,Casual
29019,tshirt,Casual
7293,tshirt,Casual
27183,trouser,Formal
30134,tshirt,Casual
9309,tshirt,Casual
12264,shirt,Formal
41391,shirt,Casual
1164,tshirt,Casual
4416,tshirt,Casual
30550,tshirt,Casual
11085,shirt,Casual
44287,tshirt,Casual
37775,shirt,Casual
24150,tshirt,Casual
44889,tshirt,Casual
4240,tshirt,Casual
3859,tshirt,Casual
18934,tshirt,Casual
30762,shirt,Formal
38392,tshirt,Casual
44628,tshirt,Casual
27974,tshirt,Casual
27148,shirt,Formal
6984,tshirt,Casual
7856,tshirt,Casual
8022,trouser,Casual
33548,shirt,Casual
16059,trouser,Casual
29684,trouser,Formal
9594,shirt,Casual
44842,tshirt,Casual
5957,shirt,Casual
28564,tshirt,Casual
31449,trouser,Casual
43069,tshirt,Casual
3866,tshirt,Casual
29670,shirt,Casual
6528,tshirt,Casual
17943,tshirt,Casual
9560,tshirt,Casual
53801,tshirt,Casual
11288,trouser,Casual
4871,tshirt,Casual
23178,tshirt,Casual
3268,tshirt,Casual
18305,shirt,Casual
9752,shirt,Formal
14990,tshirt,Casual
4429,tshirt,Casual
17729,shirt,Casual
29026,tshirt,Casual
13389,shirt,Casual
9938,tshirt,Casual
30339,tshirt,Casual
19481,trouser,Casual
4247,tshirt,Casual
15610,trouser,Casual
29648,shirt,Formal
18933,tshirt,Casual
3062,tshirt,Casual
30765,shirt,Formal
9558,tshirt,Casual
6722,tshirt,Casual
32200,shirt,Formal
11082,shirt,Casual
37772,shirt,Casual
7294,tshirt,Casual
27184,trouser,Formal
12263,shirt,Formal
26056,shirt,Formal
41396,shirt,Casual
1163,tshirt,Casual
4411,tshirt,Casual
32456,trouser,Casual
6174,tshirt,Casual
9900,trouser,Casual
46381,tshirt,Casual
30301,tshirt,Casual
26264,tshirt,Casual
28138,trouser,Casual
16637,tshirt,Casual
22402,shirt,Casual
27170,shirt,Formal
12297,shirt,Formal
31015,shirt,Formal
20355,shirt,Casual
33570,tshirt,Casual
40082,trouser,Casual
20167,shirt,Casual
8826,shirt,Casual
16405,shirt,Casual
14736,shirt,Formal
16061,trouser,Casual
7436,tshirt,Casual
34331,tshirt,Casual
3096,tshirt,Casual
31643,shirt,Casual
13513,tshirt,Casual
2144,tshirt,Casual
30791,shirt,Formal
43051,trouser,Casual
33326,shirt,Formal
11076,tshirt,Casual
37786,shirt,Casual
4081,tshirt,Casual
12852,shirt,Casual
6977,trouser,Casual
3439,tshirt,Casual
38153,tshirt,Casual
14997,tshirt,Casual
29021,tshirt,Casual
9331,trouser,Casual
1538,tshirt,Casual
4876,tshirt,Casual
5198,tshirt,Casual
16298,shirt,Casual
12638,tshirt,Casual
9755,tshirt,Casual
29677,trouser,Casual
3861,tshirt,Casual
17178,shirt,Casual
17944,tshirt,Casual
9567,shirt,Formal
11049,shirt,Casual
4882,tshirt,Casual
42980,trouser,Casual
28563,tshirt,Casual
2349,tshirt,Casual
29683,trouser,Casual
9593,shirt,Casual
44845,tshirt,Casual
8819,shirt,Casual
6983,tshirt,Casual
7851,tshirt,Casual
20158,shirt,Casual
27973,tshirt,Casual
40272,tshirt,Casual
4427,tshirt,Casual
29028,tshirt,Casual
17727,shirt,Casual
12255,shirt,Formal
3602,tshirt,Casual
9338,tshirt,Casual
26252,trouser,Casual
30337,tshirt,Casual
40040,tshirt,Casual
32460,tshirt,Casual
17171,shirt,Casual
3868,tshirt,Casual
30753,shirt,Formal
3054,tshirt,Formal
11286,trouser,Casual
1531,tshirt,Casual
37744,shirt,Casual
23176,tshirt,Casual
6714,tshirt,Casual
16291,tshirt,Casual
12631,tshirt,Casual
26404,shirt,Casual
3266,tshirt,Casual
22898,shirt,Formal
50642,tshirt,Casual
17185,shirt,Casual
16057,trouser,Casual
19823,shirt,Casual
2172,tshirt,Casual
11272,tshirt,Casual
14700,trouser,Casual
56787,shirt,Casual
11040,shirt,Casual
5959,shirt,Casual
33310,tshirt,Casual
5165,tshirt,Casual
14532,tshirt,Casual
23182,shirt,Formal
43067,tshirt,Casual
2340,tshirt,Casual
30595,trouser,Casual
3292,tshirt,Casual
31447,trouser,Casual
11424,shirt,Casual
5501,tshirt,Casual
44626,tshirt,Casual
50014,tshirt,Casual
31023,shirt,Formal
28932,tshirt,Casual
8810,shirt,Casual
16433,tshirt,Casual
27374,tshirt,Casual
33546,shirt,Casual
20151,shirt,Casual
9763,tshirt,Casual
48444,tshirt,Casual
23975,shirt,Formal
4840,tshirt,Casual
5992,shirt,Casual
44289,trouser,Formal
44887,tshirt,Casual
6519,trouser,Casual
2985,tshirt,Casual
3857,tshirt,Casual
9551,tshirt,Casual
46388,tshirt,Casual
6941,tshirt,Casual
30308,tshirt,Casual
29017,tshirt,Casual
17718,shirt,Casual
24708,tshirt,Casual
4418,tshirt,Casual
22639,tshirt,Casual
13942,shirt,Casual
6189,tshirt,Casual
7867,tshirt,Casual
7269,tshirt,Casual
14955,tshirt,Casual
28555,tshirt,Casual
13728,shirt,Formal
5966,shirt,Casual
4088,tshirt,Casual
10991,tshirt,Casual
44873,tshirt,Casual
24996,trouser,Casual
34338,tshirt,Casual
2971,tshirt,Casual
16068,trouser,Casual
30798,shirt,Formal
46344,trouser,Casual
22601,tshirt,Casual
8817,shirt,Casual
16434,tshirt,Casual
27373,tshirt,Casual
20156,tshirt,Casual
40281,trouser,Casual
11423,tshirt,Casual
31024,shirt,Casual
26093,shirt,Formal
28935,tshirt,Casual
11047,shirt,Casual
5162,tshirt,Casual
7635,trouser,Casual
2347,tshirt,Casual
43060,tshirt,Casual
31440,trouser,Casual
17182,shirt,Casual
19824,shirt,Casual
16050,shirt,Casual
42380,tshirt,Casual
31672,trouser,Casual
11275,trouser,Casual
25040,tshirt,Casual
4878,tshirt,Casual
1536,tshirt,Casual
5196,tshirt,Casual
37743,shirt,Casual
6713,tshirt,Casual
23171,tshirt,Casual
16296,tshirt,Casual
3261,tshirt,Casual
26403,shirt,Casual
12636,tshirt,Casual
17176,shirt,Casual
6521,trouser,Casual
30754,shirt,Formal
2181,tshirt,Casual
9569,shirt,Formal
11281,trouser,Casual
17512,tshirt,Casual
9931,tshirt,Casual
26255,trouser,Casual
30330,tshirt,Casual
40047,tshirt,Casual
32467,tshirt,Casual
45535,tshirt,Casual
40275,trouser,Casual
14999,tshirt,Casual
33787,shirt,Formal
4420,tshirt,Casual
17720,shirt,Casual
29813,shirt,Casual
26067,shirt,Formal
55595,shirt,Casual
30102,trouser,Casual
44874,tshirt,Casual
14738,shirt,Formal
7438,tshirt,Casual
3098,tshirt,Casual
28552,tshirt,Casual
11078,tshirt,Casual
33328,shirt,Casual
10996,tshirt,Casual
37788,shirt,Casual
16639,tshirt,Casual
14952,tshirt,Casual
20169,shirt,Casual
8828,shirt,Casual
13945,tshirt,Casual
8014,tshirt,Casual
26058,shirt,Formal
41398,shirt,Casual
10708,tshirt,Casual
40078,tshirt,Casual
6946,tshirt,Casual
44880,tshirt,Casual
4249,tshirt,Casual
28794,trouser,Casual
3850,tshirt,Casual
9556,tshirt,Casual
43897,tshirt,Casual
23972,tshirt,Casual
48443,tshirt,Casual
5995,shirt,Casual
29625,shirt,Casual
9535,tshirt,Casual
48420,tshirt,Casual
24308,trouser,Casual
26807,trouser,Formal
15817,tshirt,Casual
59304,shirt,Casual
12800,tshirt,Casual
13328,shirt,Casual
14931,trouser,Casual
36853,shirt,Casual
37981,tshirt,Casual
16468,shirt,Casual
19420,trouser,Casual
7803,tshirt,Casual
33945,tshirt,Casual
6589,tshirt,Casual
8413,tshirt,Casual
2129,shirt,Casual
18196,trouser,Casual
7669,tshirt,Casual
27579,tshirt,Casual
44219,tshirt,Casual
17571,shirt,Formal
8880,trouser,Casual
30353,tshirt,Casual
26236,tshirt,Casual
12003,shirt,Formal
31281,tshirt,Casual
11686,shirt,Casual
24561,shirt,Casual
40024,tshirt,Casual
53433,tshirt,Casual
15828,tshirt,Casual
10566,tshirt,Casual
6314,tshirt,Casual
16691,tshirt,Casual
26838,trouser,Casual
43493,tshirt,Casual
24337,tshirt,Casual
37720,tshirt,Casual
15470,tshirt,Casual
6770,tshirt,Casual
3202,tshirt,Casual
12655,tshirt,Casual
9738,shirt,Formal
6542,tshirt,Casual
34397,tshirt,Casual
41592,shirt,Casual
44226,tshirt,Casual
5101,tshirt,Casual
16201,tshirt,Casual
6784,shirt,Casual
26494,tshirt,Casual
27546,shirt,Casual
2324,tshirt,Casual
46743,trouser,Casual
19847,shirt,Casual
22206,shirt,Casual
16033,shirt,Casual
34363,tshirt,Casual
31611,shirt,Formal
2116,trouser,Casual
25023,tshirt,Casual
14764,shirt,Formal
7000,tshirt,Casual
16457,shirt,Casual
51390,trouser,Casual
31275,tshirt,Casual
11672,shirt,Casual
14300,tshirt,Casual
14132,tshirt,Casual
5565,tshirt,Casual
49961,tshirt,Casual
31047,shirt,Casual
28536,tshirt,Casual
38596,tshirt,Casual
39444,tshirt,Casual
33942,tshirt,Casual
37986,tshirt,Casual
19427,shirt,Casual
28152,tshirt,Casual
49959,trouser,Casual
22468,shirt,Casual
2778,tshirt,Casual
11478,tshirt,Casual
14936,trouser,Casual
58225,tshirt,Casual
17549,shirt,Formal
29246,tshirt,Casual
18501,tshirt,Casual
26800,shirt,Formal
12209,tshirt,Casual
29848,trouser,Casual
59303,shirt,Casual
21219,tshirt,Casual
48427,tshirt,Casual
37718,tshirt,Casual
38562,trouser,Casual
2747,tshirt,Casual
31040,shirt,Casual
16450,shirt,Casual
51397,trouser,Casual
7007,tshirt,Casual
31272,tshirt,Casual
11675,shirt,Casual
16034,shirt,Casual
19840,shirt,Casual
7463,tshirt,Casual
34364,tshirt,Casual
18992,tshirt,Casual
16808,shirt,Casual
25024,trouser,Casual
14763,shirt,Formal
44221,tshirt,Casual
53296,trouser,Casual
16206,tshirt,Casual
28509,tshirt,Casual
26493,tshirt,Casual
2323,tshirt,Casual
13774,tshirt,Casual
18966,tshirt,Casual
34390,tshirt,Casual
12460,shirt,Formal
1760,tshirt,Casual
41595,shirt,Casual
15645,trouser,Casual
37727,shirt,Casual
15477,tshirt,Casual
6777,shirt,Casual
12652,tshirt,Casual
26467,tshirt,Casual
3205,tshirt,Casual
42122,trouser,Casual
48418,tshirt,Casual
18368,tshirt,Casual
13780,trouser,Formal
21226,tshirt,Casual
43494,tshirt,Casual
12236,shirt,Formal
17576,shirt,Formal
9955,tshirt,Casual
8887,shirt,Formal
29279,shirt,Casual
30354,tshirt,Casual
9169,trouser,Casual
31286,tshirt,Casual
12004,shirt,Formal
26231,tshirt,Casual
11681,shirt,Casual
40023,tshirt,Casual
53434,tshirt,Casual
16459,shirt,Casual
7832,tshirt,Casual
36862,tshirt,Casual
8274,tshirt,Casual
31049,shirt,Casual
48081,tshirt,Casual
13319,shirt,Casual
38792,tshirt,Casual
28500,trouser,Casual
7658,tshirt,Casual
27548,shirt,Casual
8610,tshirt,Casual
22208,shirt,Casual
19849,shirt,Casual
2118,trouser,Casual
16801,trouser,Casual
4815,trouser,Casual
24339,tshirt,Casual
4029,tshirt,Casual
48411,tshirt,Casual
13789,tshirt,Casual
34399,tshirt,Casual
17927,trouser,Casual
9504,shirt,Formal
12469,shirt,Casual
6128,tshirt,Casual
26238,tshirt,Casual
9160,trouser,Casual
2588,tshirt,Casual
10568,tshirt,Casual
15826,tshirt,Casual
32638,tshirt,Casual
1903,tshirt,Casual
29042,trouser,Casual
8280,tshirt,Casual
48075,tshirt,Casual
15687,trouser,Casual
14755,shirt,Formal
6587,tshirt,Casual
16002,tshirt,Casual
7455,tshirt,Casual
13570,tshirt,Casual
18198,trouser,Casual
2127,shirt,Casual
31620,shirt,Formal
43032,shirt,Casual
42584,tshirt,Casual
13326,shirt,Casual
20336,tshirt,Casual
10791,shirt,Casual
8845,trouser,Casual
16466,shirt,Casual
7031,tshirt,Casual
31244,tshirt,Casual
26809,trouser,Formal
6325,shirt,Casual
12200,tshirt,Casual
29841,shirt,Casual
28993,tshirt,Casual
2785,tshirt,Casual
57290,shirt,Casual
15819,tshirt,Casual
32435,tshirt,Casual
21022,shirt,Formal
16492,tshirt,Casual
17540,shirt,Formal
9963,tshirt,Casual
12032,shirt,Formal
1756,tshirt,Casual
24134,tshirt,Casual
4224,tshirt,Casual
15673,trouser,Casual
13584,tshirt,Casual
17918,tshirt,Casual
9709,shirt,Casual
27583,tshirt,Casual
12664,shirt,Casual
42114,trouser,Casual
15821,tshirt,Casual
1904,tshirt,Casual
29045,tshirt,Casual
26831,trouser,Casual
12238,shirt,Formal
48072,tshirt,Casual
12836,tshirt,Casual
8889,shirt,Formal
31288,tshirt,Casual
9167,trouser,Casual
18968,tshirt,Casual
17920,tshirt,Casual
9503,shirt,Formal
4812,tshirt,Casual
15479,tshirt,Casual
37729,shirt,Casual
6779,shirt,Casual
48416,tshirt,Casual
26469,tshirt,Casual
2923,tshirt,Casual
38795,tshirt,Casual
28507,tshirt,Casual
22801,shirt,Casual
19240,trouser,Casual
49968,tshirt,Casual
8273,tshirt,Casual
2749,tshirt,Casual
7009,tshirt,Casual
51399,shirt,Casual
29283,shirt,Casual
34193,tshirt,Casual
27584,tshirt,Casual
48429,tshirt,Casual
42113,trouser,Casual
12663,shirt,Casual
1563,tshirt,Casual
37716,tshirt,Casual
24133,tshirt,Casual
15674,trouser,Casual
4223,tshirt,Casual
6574,trouser,Casual
32432,tshirt,Casual
5795,tshirt,Casual
15210,tshirt,Casual
16495,tshirt,Casual
17547,shirt,Formal
6110,tshirt,Casual
12035,shirt,Formal
9158,trouser,Casual
29846,trouser,Casual
12207,tshirt,Casual
2782,tshirt,Casual
57297,shirt,Casual
15022,trouser,Casual
10796,shirt,Casual
39812,trouser,Casual
8842,trouser,Casual
16461,shirt,Casual
9990,tshirt,Casual
19429,shirt,Formal
31243,tshirt,Casual
13113,trouser,Casual
49957,trouser,Casual
13321,shirt,Casual
14938,trouser,Casual
20331,tshirt,Casual
28538,tshirt,Casual
7660,tshirt,Casual
13745,shirt,Formal
2312,tshirt,Casual
38598,tshirt,Casual
15680,trouser,Casual
14752,shirt,Formal
34355,tshirt,Casual
7452,tshirt,Casual
16005,tshirt,Casual
31627,shirt,Casual
2180,tshirt,Casual
30755,shirt,Formal
3052,tshirt,Casual
16899,tshirt,Casual
17177,shirt,Casual
11280,trouser,Casual
10352,shirt,Casual
37742,shirt,Casual
5197,tshirt,Casual
4879,tshirt,Casual
1537,tshirt,Casual
26402,shirt,Casual
12637,tshirt,Casual
3260,tshirt,Casual
23170,tshirt,Casual
6712,tshirt,Casual
4421,tshirt,Casual
40274,trouser,Casual
14998,tshirt,Casual
26066,shirt,Formal
12253,shirt,Formal
17721,shirt,Casual
26254,trouser,Casual
30331,tshirt,Casual
17513,tshirt,Casual
45534,tshirt,Casual
40046,trouser,Casual
32466,tshirt,Casual
40280,trouser,Casual
11422,tshirt,Casual
26092,shirt,Formal
28934,tshirt,Casual
27372,tshirt,Casual
22600,tshirt,Casual
16435,tshirt,Casual
8816,shirt,Casual
20157,shirt,Casual
32492,tshirt,Casual
31673,trouser,Casual
17183,shirt,Casual
16051,shirt,Casual
19825,shirt,Casual
14706,shirt,Formal
11274,trouser,Casual
25041,tshirt,Casual
5163,tshirt,Casual
14534,tshirt,Casual
11046,shirt,Casual
33316,shirt,Formal
2346,tshirt,Casual
43061,tshirt,Casual
13711,tshirt,Casual
7634,tshirt,Casual
32459,tshirt,Casual
3409,tshirt,Casual
7895,trouser,Casual
6947,tshirt,Casual
26059,shirt,Formal
29011,tshirt,Casual
1950,tshirt,Casual
48442,tshirt,Casual
23973,tshirt,Casual
9765,tshirt,Casual
5994,shirt,Casual
4248,tshirt,Casual
24964,tshirt,Casual
44881,trouser,Casual
9557,tshirt,Casual
28795,trouser,Casual
9791,tshirt,Casual
28553,tshirt,Casual
37789,shirt,Formal
11079,shirt,Casual
5960,shirt,Casual
33329,shirt,Formal
14739,shirt,Formal
44875,tshirt,Casual
7439,tshirt,Casual
20168,shirt,Casual
52548,trouser,Casual
7861,tshirt,Casual
8829,shirt,Casual
12298,shirt,Formal
16638,tshirt,Casual
14953,tshirt,Casual
14533,tshirt,Casual
5164,tshirt,Casual
11041,shirt,Casual
33311,tshirt,Casual
5958,shirt,Casual
43066,tshirt,Casual
2341,tshirt,Casual
7633,trouser,Casual
50643,tshirt,Casual
17184,shirt,Casual
19822,tshirt,Casual
16056,trouser,Casual
14701,trouser,Casual
24194,trouser,Casual
7859,tshirt,Casual
27375,tshirt,Casual
46342,trouser,Casual
16432,tshirt,Casual
8811,shirt,Casual
22607,trouser,Casual
20150,shirt,Casual
33547,shirt,Casual
20362,tshirt,Casual
5500,tshirt,Casual
44627,trouser,Casual
15085,shirt,Formal
11425,tshirt,Casual
41355,trouser,Casual
28933,tshirt,Casual
50015,tshirt,Casual
3431,tshirt,Casual
30336,tshirt,Casual
9937,tshirt,Casual
45533,tshirt,Casual
32461,tshirt,Casual
4426,tshirt,Casual
12254,shirt,Formal
9339,tshirt,Casual
17726,shirt,Casual
37745,shirt,Casual
5190,tshirt,Casual
3267,tshirt,Casual
12630,tshirt,Casual
6715,tshirt,Casual
23177,tshirt,Casual
16290,tshirt,Casual
2187,trouser,Casual
30752,shirt,Formal
3055,tshirt,Casual
31680,tshirt,Casual
17170,shirt,Casual
6527,trouser,Casual
3869,tshirt,Casual
11287,trouser,Casual
10355,shirt,Formal
27178,shirt,Formal
7268,tshirt,Casual
14954,tshirt,Casual
33578,tshirt,Casual
19445,tshirt,Casual
8012,tshirt,Casual
6188,tshirt,Casual
13943,shirt,Casual
58411,trouser,Casual
