id,articleType,usage
9168,Jeans,Casual
30355,Tshirts,Casual
54610,Briefs,Casual
12005,Shirts,Formal
3452,Sports Shoes,Sports
31287,Shorts,Casual
9954,Tshirts,Sports
17577,Trousers,Casual
47207,Formal Shoes,Casual
6120,Flip Flops,Casual
22690,Sports Shoes,Sports
29278,Shirts,Casual
15220,Casual Shoes,Casual
4677,Backpacks,Sports
44482,Casual Shoes,Casual
53435,Jackets,Sports
11680,Shirts,Casual
10752,Tshirts,Sports
40022,Tshirts,Casual
45762,Deodorant,Casual
4445,Sports Shoes,Sports
21227,Tshirts,Casual
15012,Jackets,Sports
56375,Deodorant,Casual
32630,Tshirts,Sports
40210,Ties,Formal
24755,Jeans,Casual
43495,Tshirts,Casual
8288,Tshirts,Casual
3660,Sports Shoes,Sports
29876,Sunglasses,Casual
12237,Shirts,Formal
26002,Perfume and Body Mist,Casual
23570,Fragrance Gift Set,Casual
28198,Sunglasses,Casual
17745,Sports Shoes,Sports
51150,Socks,Casual
49993,Lounge Shorts,Casual
27316,Perfume and Body Mist,Casual
13123,Formal Shoes,Formal
19419,Shorts,Casual
31273,Tshirts,Casual
49369,Casual Shoes,Casual
7006,Tshirts,Casual
51396,Shorts,Casual
8872,Shirts,Casual
39822,Sandals,Casual
14306,Sweatshirts,Casual
25441,Casual Shoes,Casual
11674,Shirts,Casual
13311,Shirts,Casual
3694,Casual Shoes,Casual
29882,Sunglasses,Casual
34533,Formal Shoes,Formal
49967,Briefs,Casual
7234,Formal Shoes,Formal
46113,Casual Shoes,Casual
44220,Tshirts,Casual
40680,Tshirts,Casual
31425,Trousers,Casual
26492,Tshirts,Casual
43005,Sandals,Casual
16207,Sweatshirts,Casual
7650,Tshirts,Sports
35085,Ties,Formal
6782,Shirts,Casual
28508,Tshirts,Sports
43237,Casual Shoes,Casual
27772,Wallets,Casual
54280,Shirts,Formal
7462,Tshirts,Casual
19841,Shirts,Casual
46745,Track Pants,Sports
16035,Shirts,Casual
22200,Tshirts,Casual
50620,Briefs,Casual
18993,Tshirts,Casual
34365,Tshirts,Casual
14762,Shirts,Formal
36432,Casual Shoes,Casual
1795,Backpacks,Sports
41900,Perfume and Body Mist,Casual
25479,Sports Shoes,Sports
36852,Shirts,Casual
8076,Sports Shoes,Sports
7802,Casual Shoes,Casual
13927,Casual Shoes,Casual
28366,Sunglasses,Casual
16469,Shirts,Casual
13329,Shirts,Casual
46917,Perfume and Body Mist,Casual
28154,Sunglasses,Casual
17789,Socks,Casual
31845,Watches,Casual
29086,Wallets,Casual
4489,Sports Shoes,Sports
39214,Formal Shoes,Formal
14930,Tshirts,Casual
8620,Sunglasses,Casual
22836,Casual Shoes,Casual
7668,Socks,Casual
14568,Casual Shoes,Casual
11826,Casual Shoes,Casual
36638,Belts,Casual
5903,Casual Shoes,Casual
39670,Sports Shoes,Sports
32298,Watches,Casual
33944,Tshirts,Casual
58475,Wallets,Casual
15688,Trousers,Casual
11228,Watches,Casual
41558,Tshirts,Casual
8412,Tshirts,Sports
49735,Ties,Casual
18197,Trousers,Casual
2128,Shirts,Casual
50618,Briefs,Casual
48421,Tshirts,Casual
9706,Sandals,Casual
29416,Watches,Casual
24309,Shorts,Casual
39684,Sports Shoes,Sports
4825,Track Pants,Sports
58481,Wallets,Casual
1759,Tshirts,Sports
45930,Watches,Casual
9534,Tshirts,Sports
17917,Sweatshirts,Sports
15218,Belts,Casual
37148,Tshirts,Casual
21811,Wallets,Casual
37974,Casual Shoes,Casual
54628,Watches,Casual
6924,Tshirts,Sports
8082,Sports Shoes,Sports
6118,Tshirts,Casual
50288,Ties,Formal
29240,Sports Shoes,Sports
12801,Tshirts,Sports
3658,Casual Shoes,Casual
23548,Perfume and Body Mist,Casual
26806,Trousers,Formal
51168,Socks,Casual
29072,Backpacks,Casual
59305,Shirts,Casual
15816,Briefs,Casual
12492,Shirts,Formal
13540,Casual Shoes,Casual
27775,Wallets,Casual
2117,Shorts,Sports
22207,Shirts,Casual
16032,Shirts,Casual
7465,Tshirts,Casual
19846,Shirts,Casual
34362,Tshirts,Casual
18994,Tshirts,Casual
50627,Briefs,Casual
14765,Shirts,Formal
5332,Casual Shoes,Casual
36435,Casual Shoes,Casual
44829,Tshirts,Casual
11217,Watches,Casual
44227,Sports Shoes,Sports
5100,Tshirts,Casual
14557,Casual Shoes,Casual
11819,Casual Shoes,Casual
40687,Casual Shoes,Casual
26495,Tshirts,Casual
31422,Shorts,Sports
2325,Tshirts,Casual
43002,Sports Shoes,Sports
46570,Watches,Casual
7657,Socks,Casual
16200,Tshirts,Casual
6785,Jackets,Casual
54889,Sweatshirts,Casual
36263,Night suits,Casual
14133,Tshirts,Sports
33711,Flip Flops,Casual
13316,Shirts,Casual
46928,Perfume and Body Mist,Casual
31046,Shirts,Casual
3693,Sports Shoes,Sports
34534,Formal Shoes,Formal
46114,Casual Shoes,Casual
7233,Formal Shoes,Formal
16664,Sweatshirts,Casual
13124,Formal Shoes,Formal
31274,Tshirts,Casual
28359,Sunglasses,Casual
16456,Shirts,Casual
51391,Boxers,Casual
46326,Sports Shoes,Sports
39825,Sandals,Casual
14301,Tshirts,Casual
11673,Shirts,Casual
25446,Casual Shoes,Casual
39019,Watches,Casual
15015,Sweatshirts,Sports
45765,Deodorant,Casual
5590,Sports Shoes,Sports
53600,Watches,Casual
30160,Wallets,Casual
43492,Tshirts,Casual
12230,Shirts,Formal
29871,Sunglasses,Casual
3667,Sports Shoes,Sports
23577,Perfume and Body Mist,Casual
35412,Casual Shoes,Casual
51157,Socks,Formal
54617,Briefs,Casual
30352,Tshirts,Casual
3455,Sports Shoes,Sports
31280,Tshirts,Sports
26237,Tshirts,Casual
47200,Formal Shoes,Formal
9953,Tshirts,Sports
17570,Shirts,Formal
22697,Sports Shoes,Sports
8881,Trousers,Casual
15227,Casual Shoes,Casual
21012,Belts,Casual
53432,Tshirts,Sports
36899,Watches,Casual
40025,Track Pants,Casual
26653,Casual Shoes,Casual
12466,Ties,Formal
27781,Wallets,Casual
17928,Track Pants,Sports
30736,Churidar,Ethnic
35244,Socks,Casual
6543,Tshirts,Sports
45133,Watches,Casual
15643,Track Pants,Sports
1766,Tshirts,Casual
24104,Flip Flops,Casual
10331,Belts,Casual
41593,Shirts,Casual
37721,Tshirts,Casual
20796,Sandals,Casual
53264,Shirts,Casual
4026,Casual Shoes,Casual
45301,Free Gifts,Formal
24336,Tshirts,Casual
12654,Tshirts,Casual
42124,Casual Shoes,Casual
3203,Tshirts,Casual
13786,Sweaters,Casual
17326,Sunglasses,Casual
23113,Accessory Gift Set,Formal
6771,Shirts,Casual
46524,Watches,Casual
7603,Sports Shoes,Sports
17386,Mufflers,Casual
50441,Briefs,Casual
31476,Trousers,Casual
2371,Casual Shoes,Casual
43056,Tshirts,Casual
11071,Shirts,Casual
41701,Shorts,Casual
14503,Casual Shoes,Casual
44273,Wallets,Formal
37781,Shirts,Casual
4086,Tshirts,Casual
10391,Watches,Casual
41533,Caps,Casual
25076,Accessory Gift Set,Formal
5366,Sports Shoes,Sports
14731,Shirts,Formal
36461,Sports Shoes,Sports
19812,Sweatshirts,Casual
22253,Casual Shoes,Casual
16066,Trousers,Casual
50673,Trunk,Casual
34336,Tshirts,Casual
31644,Shirts,Formal
2143,Tshirts,Casual
17988,Belts,Formal
30796,Shirts,Ethnic
25412,Sports Shoes,Sports
40085,Shorts,Casual
58846,Cufflinks,Casual
15287,Sports Shoes,Sports
5702,Casual Shoes,Casual
20160,Shirts,Casual
34752,Casual Shoes,Casual
35680,Casual Shoes,Casual
8821,Shirts,Casual
16402,Shirts,Casual
13170,Casual Shoes,Casual
18598,Sports Sandals,Casual
26297,Tshirts,Casual
7869,Formal Shoes,Formal
34560,Flip Flops,Casual
22405,Shirts,Casual
16630,Tshirts,Casual
7267,Casual Shoes,Casual
54485,Briefs,Casual
50819,Wallets,Casual
12290,Trousers,Formal
25620,Watches,Casual
5530,Flip Flops,Casual
33583,Tshirts,Casual
15273,Backpacks,Sports
20194,Sweatshirts,Casual
23711,Sunglasses,Casual
47254,Briefs,Casual
46386,Tshirts,Casual
35674,Casual Shoes,Casual
51331,Rain Jacket,Casual
30306,Tshirts,Casual
13184,Sports Shoes,Sports
54643,Watches,Casual
26263,Tshirts,Casual
23523,Perfume and Body Mist,Casual
29019,Tshirts,Casual
7293,Tshirts,Casual
27183,Trousers,Formal
30134,Tshirts,Casual
9309,Tshirts,Casual
3633,Sandals,Casual
12264,Shirts,Formal
41391,Shirts,Casual
38359,Wallets,Casual
1164,Tshirts,Sports
10533,Sports Shoes,Sports
4416,Tshirts,Casual
15041,Sweatshirts,Casual
37311,Watches,Casual
22095,Casual Shoes,Casual
17372,Accessory Gift Set,Formal
3257,Sports Shoes,Sports
30550,Tshirts,Casual
2385,Casual Shoes,Casual
11085,Shirts,Casual
44287,Tshirts,Casual
37775,Shirts,Casual
24150,Tshirts,Casual
44889,Tshirts,Casual
32035,Socks,Casual
25082,Accessory Gift Set,Formal
4240,Tshirts,Casual
3859,Tshirts,Casual
18934,Tshirts,Casual
26607,Sports Shoes,Sports
12432,Socks,Casual
30762,Kurtas,Ethnic
38392,Tshirts,Sports
14158,Cufflinks,Formal
44628,Tshirts,Sports
27974,Innerwear Vests,Casual
28100,Briefs,Casual
7258,Sandals,Casual
27148,Shirts,Formal
50826,Wallets,Casual
8210,Casual Shoes,Casual
28332,Sandals,Casual
13973,Sandals,Casual
22608,Jackets,Sports
6984,Tshirts,Casual
19475,Sweatshirts,Casual
7856,Tshirts,Casual
8022,Track Pants,Sports
49305,Socks,Casual
33548,Shirts,Casual
58879,Ties,Casual
16059,Trousers,Casual
29684,Trousers,Formal
9594,Shirts,Casual
44842,Tshirts,Casual
25049,Accessory Gift Set,Formal
5359,Sports Shoes,Sports
33910,Watches,Casual
5957,Shirts,Casual
39624,Casual Shoes,Casual
20709,Casual Shoes,Smart Casual
11872,Formal Shoes,Formal
42987,Sports Shoes,Sports
28564,Tshirts,Casual
8674,Sunglasses,Casual
31449,Shorts,Sports
22862,Casual Shoes,Casual
19223,Ties,Formal
43069,Tshirts,Casual
3866,Tshirts,Casual
29670,Shirts,Casual
6528,Tshirts,Sports
26638,Casual Shoes,Casual
16891,Sunglasses,Casual
17943,Tshirts,Casual
9560,Tshirts,Sports
38530,Sports Shoes,Sports
53801,Tshirts,Casual
11288,Jeans,Casual
15628,Sweatshirts,Casual
45158,Watches,Casual
10168,Casual Shoes,Casual
4871,Tshirts,Casual
11886,Formal Shoes,Formal
36698,Perfume and Body Mist,Casual
51558,Watches,Casual
23178,Tshirts,Casual
28590,Belts,Casual
3268,Tshirts,Casual
22896,Formal Shoes,Formal
18305,Shirts,Casual
9752,Shirts,Smart Casual
14990,Sweaters,Casual
38366,Wallets,Casual
4429,Tshirts,Casual
27980,Briefs,Casual
17729,Shirts,Casual
29026,Tshirts,Sports
35479,Formal Shoes,Formal
13389,Shirts,Casual
9938,Tshirts,Casual
13987,Casual Shoes,Casual
34799,Belts,Casual
12855,Formal Shoes,Formal
30339,Tshirts,Casual
9104,Casual Shoes,Casual
19481,Shorts,Casual
38154,Jackets,Casual
21079,Casual Shoes,Casual
25085,Wallets,Casual
32032,Socks,Casual
45160,Watches,Casual
4247,Tshirts,Casual
15610,Shorts,Sports
29648,Shirts,Formal
6510,Sandals,Casual
18933,Tshirts,Casual
50680,Trunk,Casual
3062,Tshirts,Casual
12435,Socks,Casual
43297,Casual Shoes,Casual
30765,Kurtas,Ethnic
9558,Tshirts,Sports
51560,Watches,Casual
22092,Casual Shoes,Casual
17375,Accessory Gift Set,Formal
6722,Tshirts,Casual
42177,Sports Shoes,Sports
2382,Formal Shoes,Formal
10150,Formal Shoes,Formal
32200,Kurtas,Ethnic
11082,Shirts,Casual
37772,Shirts,Casual
7294,Tshirts,Casual
27184,Trousers,Formal
12263,Shirts,Formal
26056,Shirts,Formal
3634,Sandals,Casual
41396,Shirts,Casual
24701,Casual Shoes,Casual
1163,Tshirts,Sports
4411,Tshirts,Casual
37316,Watches,Casual
32456,Track Pants,Sports
15274,Backpacks,Casual
20193,Sweatshirts,Casual
47253,Briefs,Casual
6174,Tshirts,Casual
23716,Sunglasses,Casual
9900,Jeans,Casual
51336,Socks,Casual
35673,Casual Shoes,Casual
46381,Tshirts,Casual
13183,Sports Shoes,Sports
54644,Watches,Casual
30301,Tshirts,Casual
26264,Tshirts,Casual
28138,Shorts,Casual
7260,Flip Flops,Casual
16637,Tshirts,Casual
31829,Watches,Casual
49933,Briefs,Casual
22402,Shirts,Casual
27170,Shirts,Formal
54482,Briefs,Casual
12297,Shirts,Formal
8228,Messenger Bag,Casual
31015,Shirts,Formal
39278,Casual Shoes,Casual
36230,Sports Shoes,Sports
5537,Sports Shoes,Sports
44610,Sports Shoes,Sports
20355,Shirts,Casual
25415,Sports Shoes,Sports
58841,Cufflinks,Casual
33570,Tshirts,Casual
40082,Shorts,Casual
15280,Casual Shoes,Casual
20167,Shirts,Casual
5705,Casual Shoes,Casual
44422,Casual Shoes,Casual
8826,Shirts,Casual
16405,Shirts,Casual
35687,Casual Shoes,Casual
10396,Watches,Sports
25071,Accessory Gift Set,Formal
14736,Shirts,Formal
5361,Sports Shoes,Sports
44046,Perfume and Body Mist,Casual
36466,Casual Shoes,Casual
16061,Trousers,Casual
19815,Sweatshirts,Casual
7436,Tshirts,Casual
34331,Tshirts,Casual
50674,Trunk,Casual
3096,Tshirts,Casual
31643,Shirts,Casual
13513,Tshirts,Casual
2144,Tshirts,Casual
30791,Kurtas,Ethnic
7604,Sports Shoes,Sports
46523,Watches,Casual
17381,Mufflers,Casual
50446,Briefs,Casual
43051,Shorts,Sports
2376,Casual Shoes,Casual
13721,Caps,Casual
33326,Shirts,Formal
11076,Sweaters,Casual
10998,Watches,Sports
37786,Shirts,Casual
44274,Wallets,Casual
14504,Casual Shoes,Casual
4081,Tshirts,Casual
13980,Sandals,Casual
23729,Sunglasses,Casual
12852,Shirts,Casual
6977,Shorts,Casual
9103,Flip Flops,Casual
3439,Tshirts,Sports
19486,Briefs,Casual
38153,Tshirts,Casual
38361,Wallets,Casual
14997,Sweaters,Casual
45709,Perfume and Body Mist,Casual
6379,Casual Shoes,Casual
27987,Briefs,Casual
29021,Tshirts,Casual
9331,Shorts,Casual
48016,Watches,Casual
18766,Ties,Formal
1538,Tshirts,Casual
4876,Tshirts,Casual
5198,Tshirts,Casual
11881,Formal Shoes,Formal
29445,Watches,Casual
16298,Shirts,Casual
28597,Belts,Casual
12638,Tshirts,Casual
35826,Sports Shoes,Sports
22891,Sandals,Casual
9755,Tshirts,Casual
23943,Sports Shoes,Sports
29677,Trousers,Casual
3861,Tshirts,Casual
17178,Shirts,Casual
49792,Caps,Casual
31688,Sports Shoes,Sports
17944,Tshirts,Casual
9567,Shirts,Formal
38537,Casual Shoes,Casual
4278,Sandals,Casual
39623,Sports Shoes,Sports
11049,Shirts,Casual
4882,Tshirts,Casual
11875,Formal Shoes,Casual
42980,Boxers,Casual
28563,Tshirts,Casual
19224,Ties,Formal
22865,Casual Shoes,Casual
8673,Sunglasses,Casual
2349,Tshirts,Casual
29683,Trousers,Casual
9593,Shirts,Casual
44845,Tshirts,Casual
36459,Sports Shoes,Sports
13974,Sandals,Casual
28335,Sunglasses,Casual
8819,Shirts,Casual
6983,Tshirts,Casual
49302,Socks,Casual
31218,Casual Shoes,Casual
19472,Sweatshirts,Casual
7851,Tshirts,Casual
36801,Watches,Casual
59190,Sandals,Casual
20158,Shirts,Casual
39247,Casual Shoes,Casual
14963,Wallets,Formal
28107,Trunk,Casual
27973,Innerwear Vests,Casual
31816,Watches,Casual
50821,Wallets,Casual
18792,Wallets,Casual
33780,Socks,Casual
38368,Belts,Casual
40272,Tshirts,Casual
15070,Sandals,Casual
4427,Tshirts,Casual
35477,Formal Shoes,Formal
29028,Tshirts,Casual
17727,Shirts,Casual
6370,Casual Shoes,Casual
12255,Shirts,Formal
3602,Tshirts,Sports
9338,Tshirts,Casual
13387,Casual Shoes,Casual
35645,Sandals,Casual
47265,Briefs,Casual
13989,Casual Shoes,Casual
34797,Caps,Casual
26252,Track Pants,Casual
54672,Watches,Casual
30337,Tshirts,Casual
58883,Ties,Casual
40040,Tshirts,Casual
32460,Tshirts,Sports
15242,Casual Shoes,Casual
18905,Sports Shoes,Sports
17171,Shirts,Casual
51764,Belts,Formal
3868,Tshirts,Casual
30753,Kurtas,Ethnic
3054,Tshirts,Formal
12403,Socks,Formal
26636,Casual Shoes,Casual
11286,Jeans,Casual
32004,Socks,Formal
57493,Casual Shoes,Formal
45156,Watches,Casual
15626,Jackets,Sports
44084,Perfume and Body Mist,Casual
10166,Flip Flops,Casual
1531,Tshirts,Casual
15414,Sports Shoes,Sports
4043,Sports Shoes,Sports
11888,Formal Shoes,Formal
36696,Perfume and Body Mist,Casual
37744,Shirts,Casual
23176,Tshirts,Casual
50484,Briefs,Casual
6714,Tshirts,Casual
51556,Watches,Casual
16291,Tshirts,Casual
30561,Sunglasses,Casual
12631,Tshirts,Casual
26404,Shirts,Casual
3266,Tshirts,Casual
22898,Shirts,Formal
42141,Sports Shoes,Sports
50642,Innerwear Vests,Casual
17185,Shirts,Casual
16057,Trousers,Casual
19823,Shirts,Casual
7400,Formal Shoes,Formal
46727,Perfume and Body Mist,Casual
2172,Tshirts,Casual
25047,Accessory Gift Set,Formal
11272,Tshirts,Sports
36450,Sports Shoes,Sports
14700,Trousers,Casual
5357,Sports Shoes,Sports
56787,Shirts,Casual
11040,Shirts,Casual
10192,Watches,Casual
5959,Shirts,Casual
33310,Tshirts,Casual
5165,Tshirts,Casual
14532,Tshirts,Casual
20707,Casual Shoes,Casual
23182,Shirts,Formal
50470,Trunk,Casual
7632,Belts,Casual
46515,Watches,Casual
43067,Tshirts,Casual
2340,Tshirts,Casual
30595,Shorts,Sports
13717,Mufflers,Casual
3292,Tshirts,Casual
31447,Shorts,Sports
11424,Shirts,Casual
5501,Tshirts,Casual
44626,Tshirts,Sports
14156,Cufflinks,Formal
15084,Churidar,Ethnic
35483,Formal Shoes,Formal
7256,Sandals,Casual
50014,Innerwear Vests,Casual
31023,Shirts,Formal
28932,Tshirts,Casual
50828,Wallets,Casual
8810,Shirts,Casual
16433,Tshirts,Casual
31211,Sports Shoes,Sports
7858,Formal Shoes,Formal
27374,Tshirts,Casual
33546,Shirts,Casual
58877,Ties,Casual
25423,Sports Shoes,Sports
36808,Perfume and Body Mist,Casual
32494,Casual Shoes,Casual
20151,Shirts,Casual
44414,Casual Shoes,Casual
36034,Belts,Casual
21083,Formal Shoes,Smart Casual
43890,Sports Sandals,Casual
23149,Jackets,Casual
42942,Belts,Casual
9763,Tshirts,Sports
48444,Tshirts,Casual
23975,Shirts,Formal
3259,Casual Shoes,Casual
4840,Tshirts,Casual
5992,Shirts,Casual
10159,Casual Shoes,Casual
44289,Trousers,Formal
44887,Tshirts,Casual
45169,Watches,Casual
15619,Sweatshirts,Casual
6519,Track Pants,Sports
50689,Trunk,Casual
2985,Tshirts,Sports
3857,Tshirts,Casual
17972,Sports Shoes,Sports
9551,Tshirts,Sports
26609,Sports Shoes,Sports
29225,Flip Flops,Casual
46388,Tshirts,Casual
12864,Casual Shoes,Casual
6941,Tshirts,Casual
30308,Tshirts,Casual
9135,Sports Shoes,Sports
48212,Sunglasses,Casual
29017,Tshirts,Casual
17718,Shirts,Casual
24708,Tshirts,Casual
38357,Tracksuits,Casual
39285,Sandals,Casual
4418,Tshirts,Casual
58848,Cufflinks,Casual
39043,Cufflinks,Formal
22639,Tshirts,Casual
12890,Casual Shoes,Casual
13942,Shirts,Casual
6189,Tshirts,Casual
28303,Sunglasses,Casual
7867,Tshirts,Casual
18596,Wallets,Casual
7269,Tshirts,Casual
31820,Watches,Casual
28131,Briefs,Casual
27945,Briefs,Casual
8221,Backpacks,Casual
50817,Wallets,Casual
14955,Tshirts,Casual
14169,Belts,Formal
17388,Mufflers,Casual
28555,Tshirts,Casual
9797,Sandals,Casual
13728,Shirts,Formal
19212,Belts,Casual
22853,Casual Shoes,Casual
5966,Shirts,Casual
11843,Casual Shoes,Casual
4088,Tshirts,Casual
10991,Tshirts,Casual
25078,Accessory Gift Set,Formal
44873,Tshirts,Casual
24996,Jeans,Casual
5368,Sports Shoes,Sports
34338,Tshirts,Casual
2971,Tshirts,Casual
16068,Trousers,Casual
30798,Shirts,Ethnic
49750,Ties,Casual
16854,Sunglasses,Casual
46344,Jeans,Casual
22601,Tshirts,Sports
8817,Shirts,Casual
16434,Tshirts,Casual
31216,Casual Shoes,Casual
2511,Casual Shoes,Casual
27373,Tshirts,Casual
58870,Cufflinks,Casual
25424,Casual Shoes,Casual
44413,Casual Shoes,Casual
5734,Sports Shoes,Sports
20156,Tshirts,Casual
40281,Trousers,Casual
11423,Tshirts,Casual
39249,Casual Shoes,Casual
14151,Cufflinks,Formal
15083,Churidar,Ethnic
31818,Watches,Casual
35484,Formal Shoes,Formal
7251,Casual Shoes,Casual
6383,Casual Shoes,Casual
28109,Trunk,Casual
31024,Shirts,Casual
26093,Shirts,Formal
13374,Casual Shoes,Casual
28935,Tshirts,Casual
43404,Socks,Casual
11047,Shirts,Casual
10195,Watches,Casual
20700,Casual Shoes,Casual
5162,Tshirts,Casual
50477,Briefs,Casual
7635,Track Pants,Sports
27525,Jackets,Casual
2347,Tshirts,Casual
43060,Tshirts,Casual
3295,Sports Shoes,Sports
31440,Trousers,Casual
17182,Shirts,Casual
19824,Shirts,Casual
7407,Casual Shoes,Casual
16050,Shirts,Casual
42380,Tshirts,Casual
31672,Jeans,Casual
11275,Track Pants,Sports
25040,Tshirts,Sports
36457,Sports Shoes,Sports
4282,Casual Shoes,Casual
5350,Sports Shoes,Sports
4878,Tshirts,Casual
1536,Tshirts,Sports
10161,Sports Shoes,Sports
4044,Sports Shoes,Sports
5196,Tshirts,Casual
37743,Shirts,Casual
6713,Tshirts,Casual
50483,Briefs,Casual
28599,Sports Shoes,Sports
23171,Tshirts,Casual
51551,Watches,Casual
16296,Tshirts,Casual
30566,Sunglasses,Casual
43094,Perfume and Body Mist,Casual
3261,Tshirts,Casual
26403,Shirts,Casual
12636,Tshirts,Casual
17176,Shirts,Casual
6521,Shorts,Sports
30754,Kurtas,Ethnic
2181,Tshirts,Casual
9569,Shirts,Formal
12404,Socks,Formal
16898,Sunglasses,Casual
32003,Socks,Formal
11281,Jeans,Casual
57494,Casual Shoes,Casual
38539,Casual Shoes,Casual
15621,Sweatshirts,Sports
4276,Casual Shoes,Casual
45151,Watches,Casual
44083,Perfume and Body Mist,Casual
17512,Tshirts,Casual
9931,Tshirts,Casual
23727,Sunglasses,Casual
34790,Casual Shoes,Casual
47262,Briefs,Casual
26255,Track Pants,Casual
19488,Trunk,Casual
30330,Tshirts,Casual
24502,Belts,Formal
40047,Tshirts,Casual
58884,Ties,Casual
32467,Tshirts,Casual
15245,Casual Shoes,Casual
45535,Tshirts,Sports
40275,Trousers,Casual
14999,Tshirts,Sports
33787,Shirts,Smart Casual
4420,Tshirts,Casual
51135,Free Gifts,Casual
6377,Casual Shoes,Casual
27989,Briefs,Casual
17720,Shirts,Casual
29813,Shirts,Casual
26067,Shirts,Formal
55595,Shirts,Casual
18768,Ties,Formal
30102,Jeans,Casual
10398,Watches,Sports
44874,Tshirts,Casual
36468,Casual Shoes,Casual
44048,Perfume and Body Mist,Casual
14738,Shirts,Formal
7438,Tshirts,Casual
3098,Tshirts,Casual
16853,Sunglasses,Casual
28552,Tshirts,Casual
50448,Briefs,Casual
29480,Watches,Casual
2378,Formal Shoes,Formal
22854,Casual Shoes,Casual
11078,Sweaters,Casual
33328,Shirts,Casual
11844,Casual Shoes,Casual
10996,Tshirts,Casual
37788,Shirts,Casual
16639,Tshirts,Casual
31827,Watches,Casual
27942,Briefs,Casual
28136,Briefs,Casual
14952,Tshirts,Casual
39276,Casual Shoes,Casual
5539,Sports Shoes,Sports
38196,Sunglasses,Casual
20955,Flip Flops,Casual
20169,Shirts,Casual
12897,Casual Shoes,Casual
35689,Casual Shoes,Casual
8828,Shirts,Casual
28304,Sunglasses,Casual
13945,Tshirts,Casual
7860,Formal Shoes,Formal
8014,Tshirts,Sports
18591,Socks,Sports
13179,Sports Shoes,Sports
29010,Duffel Bag,Casual
26058,Shirts,Formal
54478,Briefs,Casual
41398,Shirts,Casual
39282,Sandals,Casual
37318,Watches,Casual
10708,Tshirts,Casual
40078,Tshirts,Casual
12863,Formal Shoes,Formal
51338,Socks,Casual
23718,Sunglasses,Casual
48215,Sunglasses,Casual
9132,Sports Shoes,Sports
6946,Tshirts,Casual
18565,Belts,Casual
44880,Tshirts,Casual
4249,Tshirts,Casual
28794,Jeans,Casual
35219,Casual Shoes,Casual
3850,Tshirts,Casual
43299,Flip Flops,Casual
9556,Tshirts,Sports
43897,Tshirts,Casual
42945,Belts,Casual
23972,Tshirts,Casual
48443,Tshirts,Casual
4847,Jackets,Casual
5995,Shirts,Casual
38565,Caps,Casual
1758,Jackets,Sports
45931,Watches,Casual
58480,Wallets,Casual
29625,Shirts,Casual
17916,Sweatshirts,Sports
9535,Tshirts,Sports
29417,Watches,Casual
19282,Watches,Casual
18350,Socks,Casual
48420,Tshirts,Casual
23911,Casual Shoes,Casual
9707,Sandals,Formal
38757,Waist Pouch,Casual
24308,Shorts,Casual
39685,Casual Shoes,Casual
4018,Casual Shoes,Casual
23549,Deodorant,Casual
51169,Socks,Casual
29073,Backpacks,Casual
26807,Trousers,Formal
3659,Casual Shoes,Casual
15817,Innerwear Vests,Casual
59304,Shirts,Casual
21810,Wallets,Casual
37975,Casual Shoes,Casual
15219,Casual Shoes,Casual
50289,Ties,Formal
12800,Tshirts,Sports
29241,Sports Shoes,Sports
54629,Watches,Casual
8083,Sports Shoes,Sports
28155,Sunglasses,Casual
17788,Socks,Casual
29087,Wallets,Casual
13328,Shirts,Casual
14931,Shorts,Casual
4488,Sports Shoes,Sports
39027,Watches,Casual
25478,Sports Shoes,Sports
36853,Shirts,Casual
37981,Tshirts,Casual
41901,Perfume and Body Mist,Casual
28367,Free Gifts,Casual
46318,Watches,Casual
16468,Shirts,Casual
19420,Shorts,Casual
7803,Tshirts,Casual
44817,Casual Shoes,Casual
58474,Wallets,Casual
33945,Tshirts,Casual
22239,Casual Shoes,Casual
50619,Briefs,Casual
6589,Tshirts,Casual
8413,Tshirts,Sports
49734,Ties,Formal
2129,Shirts,Casual
18196,Trousers,Casual
7669,Tshirts,Sports
49506,Casual Shoes,Casual
22837,Casual Shoes,Casual
27579,Tshirts,Casual
32299,Watches,Casual
39671,Sports Shoes,Sports
14569,Casual Shoes,Casual
44219,Tshirts,Casual
11827,Casual Shoes,Casual
17571,Shirts,Formal
23744,Sunglasses,Casual
47201,Formal Shoes,Formal
22696,Flip Flops,Casual
8880,Trousers,Casual
30353,Tshirts,Casual
54616,Briefs,Casual
26236,Tshirts,Sports
12003,Shirts,Formal
31281,Tshirts,Casual
3454,Sports Shoes,Sports
59935,Casual Shoes,Casual
11686,Shirts,Casual
36898,Watches,Casual
24561,Shirts,Casual
40024,Tshirts,Casual
15226,Casual Shoes,Casual
53433,Tshirts,Sports
15828,Innerwear Vests,Casual
40216,Ties,Formal
10566,Tshirts,Casual
15014,Jackets,Sports
53601,Watches,Casual
6314,Tshirts,Casual
17743,Sports Shoes,Sports
23576,Perfume and Body Mist,Casual
51156,Socks,Casual
16691,Sweaters,Casual
26838,Trousers,Casual
30161,Wallets,Casual
43493,Tshirts,Casual
29870,Sunglasses,Casual
3666,Sports Shoes,Sports
24337,Tshirts,Casual
10102,Sports Shoes,Sports
20797,Sandals,Casual
37720,Tshirts,Casual
15470,Tshirts,Casual
51532,Watches,Casual
35077,Belts,Casual
